RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	DOR	DOE
20000352	2000	"PNGTS OPERATING COMPANY, LLC"	31351	"ONE HARBOR PLACE, #375"	PORTSMOUTH	                         	NH	--3801	"ONE HARBOR PLACE, #375"	PORTSMOUTH	                         	NH	03801-	NH VT ME	0	188	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	144	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	144	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/02/01	03/08/01
20000354	2000	NETWORK ENERGY OF OHIO	31233	PO BOX 110226	PITTSBURGH		PA	15232						PA	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/02/01	03/08/01
20000355	2000	CENTRAL ILLINOIS PUBLIC SERVICE	2204	607 EAST ADAMS ST.	SPRINGFIELD	SANGAMON	IL	62739						IL	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	215	72	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	215	72	0	0	300	3	0	0	0	7	0	0	0	8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	03/01/01	03/08/01
20000356	2000	GALLOWAY ENERGY CO	31429	5111 FM 1488	MAGNOLIA	MONTGOMERY	TX	-7-7354						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/01/01	03/08/01
20000357	2000	INLAND EMPIRE PAPER CO	8140	3320 N. ARGONNE	SPOKANE	SPOKANE	WA	99212						WA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000358	2000	CENTRAL HUDSON GAS & ELECTRIC CORP	2196	284 SOUTH AVENUE	POUGHKEEPSIE	DUTCHESS	NY	12601	284 SOUTH AVENUE	POUGHKEEPSIE	DUTCHESS	NY	12601	NY	0	161	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	48	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	48	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000359	2000	PRUET PRODUCTION CO	15900	217 W. CAPITOL ST/SUITE 2	JACKSON	HINDS	MS	39201						MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000360	2000	TEXAS NATURAL GAS CO	19310	106 SOUTH FIRST	CROWELL	FOARD	TX	79227	1322 ELECTRIC SERVICE BUI	FORT WORTH		TX	76102	TX	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	03/06/01	03/09/01
20000361	2000	TONTZ COOPER PIPELINE	31444	9701 N BROADWAY EXTENSION	OKLAHOMA CITY		OK	73114						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000362	2000	NORTHERN ILLINOIS GAS CO	13710	1844 FERRY RD	NAPERVILLE	DUPAGE	IL	60563-    						IL	0	1145	0	0	0	0	0	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	350	187	156	426	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	350	187	156	426	1145	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000363	2000	THE HOUSTON EXPLORATION COMPANY	30036	1100 LOUISIANA STE 2000	HOUSTON	HARRIS	TX	-7-7002						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000364	2000	SIERRA PACIFIC POWER CO	18308	P.O.BOX 10100	RENO	WASHOE	NV	89520						NV	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000365	2000	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 67	MONUMENT	LEA	NM	88265-    	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX NM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000366	2000	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 1689	LOVINGTON	LEA	NM	88260-    	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	NM	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000367	2000	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 1909	EUNICE	LEA	NM	-8-8231	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	NM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	3	1	14	0	0	0	0	0	0	0	0	1	6	3	3	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000368	2000	SOUTHEASTERN NATURAL GAS CO	18465	9320 BLACK RUN ROAD	NASHPORT	MUSKINGUM	OH	43830						OH	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000369	2000	NUEVO ENERGY CO	31478	201 S BROADWAY	ORCUTT	SANTA BARBARA	CA	-9-3455						 CA	0	13	0	0	0	0	0	13	0	12	0	0	0	0	0	12	0	20	0	0	0	0	0	20	0	40	0	0	0	0	0	40	0	4	1	8	0	0	13	0	0	3	9	0	0	12	0	0	20	0	0	0	20	0	0	28	12	0	0	40	0	4	52	29	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/05/01	03/14/01
20000370	2000	JEFFERSON GAS TRANSMISSION CO	878	169 E. REYNOLDS RD. SUITE	LEXINGTON	FAYETTE	KY	40524						KY	23	6	0	0	0	0	0	29	0	0	0	0	0	0	0	0	128	27	0	0	0	54	0	209	0	0	0	0	0	0	0	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	135	74	0	0	0	209	0	0	0	0	0	0	0	0	135	103	0	0	0	238	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000371	2000	MONTEZUMA NATURAL GAS DEPT	12732	501 E. MAIN P.O. BOX 567	MONTEZUMA	POWESHIEK	IA	50171						IA	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000372	2000	"DYNEGY INTRASTATE GAS SUPPLY, INC."	30748	PO BOX 911	BRECKENRIDGE	STEPHENS	TX	-7-6424	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000373	2000	"DYNEGY INTRASTATE GAS SUPPLY, INC."	30748	PO BOX 911	BRECKENRIDGE		TX	76424-    	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	24	20	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000374	2000	"DYNEGY INTRASTATE GAS SUPPLY, INC."	30748	810 HWY 380 EAST	GRAHAM	YOUNG	TX	76450-    	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000375	2000	HILCORP PIPELINE COMPANY	30782	P.O. BOX 61229	HOUSTON	HARRIS	TX	77208						LA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000376	2000	HILCORP ENERGY COMPANY	30711	P.O. BOX 61229	HOUSTON	HARRIS	TX	77208	PO BOX 61229	HOUSTON	HARRIS	TX	77208	LA TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	9	0	2	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	76	25	9	0	153	0	0	0	0	0	0	0	0	43	76	25	9	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000377	2000	TORCH OPERATING CO	19529	16030 ROMULUS ROAD	RUHL	TUSCALOOSE	AL	-3-5446						AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	24	0	0	0	0	0	0	0	0	0	6	18	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000378	2000	PETROLEUM DEVELOPMENT CORP	15444	"103 EAST MAIN ST, BOX 26"	BRIDGEPORT	HARRISON	WV	26330						WV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000379	2000	N G TRANSMISSION	31247	101 DIVISION ST	WORLAND	WASHAKIE	WY	82401						WY	0	44	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000380	2000	SOUTHEAST ALABAMA GAS DISTRICT	18456	P.O. BOX 1334	ANDALUSIA	COVINGTON	AL	36420	PO BOX 1338	ANDALUSIA	COVINGTON	AL	36420	AL	0	691	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	492	68	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	492	68	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	03/06/01	03/09/01
20000381	2000	CLARKSVILLE GAS & WATER DEPT	2460	PO BOX 387	CLARKSVILLE	MONTGOMERY	TN	37040						TN	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
20000382	2000	MONTANA - DAKOTA UTILITIES CO	12684	400 NORTH FOURTH STREET	BISMARCK	BURLEIGH	ND	58501						WY	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000383	2000	MONTANA - DAKOTA UTILITIES CO	12684	400 NORTH FOURTH STREET	BISMARCK	BURLEIGH	ND	58501						ND	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000384	2000	MONTANA - DAKOTA UTILITIES CO	12684	400 NORTH FOURTH STREET	BISMARCK	BURLEIGH	ND	58501						MT	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000385	2000	MARATHON ASHLAND PIPE LINE LLC	31058	539 S MAIN STREET	FINDLAY	HANCOCK	OH	45840						LA	0	15	0	0	0	0	0	15	0	85	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000386	2000	PENNSYLVANIA GAS & WATER CO	15259	ONE PEI CENTER	WILKES-BARRE	LUZERNE	PA	18711						PA	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000387	2000	PEI POWER CORP	31453	POWER BLVD	ARCHBALD	LACKAWANNA	PA	18403-    						PA	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/14/01
20000388	2000	KOCH PETROLEUM GROUP LP	31288	JUNCTION HWY 52 & 55	PINE BEND	DAKOTA	MN							MN	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000389	2000	TWISTER TRANSMISSION CO	30050	"5600 N. MAY, SUITE 190"	OKLAHOMA CITY	OKLAHOMA	OK	73112	"LAKE HEFNER PIPELINE CO.,"		OCHILTREE	OK		OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000390	2000	THUNDER CREEK GAS SERVICES LLC	31422	2901-A SECOND ST	GILLETTE		WY	82718						WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000391	2000	ENERFIN RESOURCES I LIMITED PARTNERSHIP	30588	PO BOX 472	SEMINOLE	SEMINOLE	OK	74818	"THREE RIVERWAY, SUITE 120"	HOUSTON		TX	77056	OK	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	32	0	0	20	0	52	0	0	0	0	0	0	0	0	0	5	7	0	0	0	12	0	0	0	0	0	0	0	0	20	25	7	0	0	52	0	0	0	0	0	0	0	0	25	32	7	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000392	2000	"HALLOCK GAS DEPT, VILLAGE OF"	7020	PO BOX 336	HALLOCK	KITTSON	MN	56728	163 S 3RD ST P.O. BOX 336	HALLOCK		MN	56728	MN	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000393	2000	TUSCARORA GAS TRANSMISSION COMPANY	30838	1575 DELUCHHI LANE #225	RENO		NV	89520						OR CA NV	0	266	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	228	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	228	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000394	2000	"LAKIN, CITY OF"	977	"PO BOX 148, 121 N. MAIN"	LAKIN		KS	67860						KS	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000395	2000	UNIVERSITY OF ILLINOIS - LATERAL	20263	500 S 27TH ST	DECATUR		IL	62521	UNIV OF ILLINOIS	URBANA	CHAMPAIGN	IL	61801	IL	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000396	2000	"DESTIN PIPELINE COMPANY, LLC"	31088	6812 STENNIS BLVD.	MOSS POINT	JACKSON	MS	39562-    	BP AMCO PIPELINE 5201 EMM	TEXAS CITY	GALVESTON	TX	77591-    	MS	0	140	0	0	0	0	0	140	0	116	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	137	140	0	0	0	0	40	76	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	43	213	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000397	2000	HUMPHREYS COUNTY UTILITY DISTRICT	7655	"304 N CHURCH ST, BOX 519"	WAVERLY	HUMPHREYS	TN	37185						TN	0	45	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	45	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	03/06/01	03/08/01
20000398	2000	WASHINGTON GAS LIGHT CO	22182	6801 INDUSTRIAL ROAD	SPRINGFIELD	FAIRFAX	VA	22151	"1100 H STREET, NW"	WASHINGTON		DC	20080	MD	0	69	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	59	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	59	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000399	2000	WASHINGTON GAS LIGHT CO	22182	6801 INDUSTRIAL ROAD	SPRINGFIELD	FAIRFAX	VA	22151	"1100 H STREET, NW"	WASHINGTON		DC	20080	VA	0	83	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	45	16	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	45	16	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/08/01
20000400	2000	SHENANDOAH GAS CO	18292	350 HILLANDALE LANE	WINCHESTER	FREDERICK	VA	22602						VA	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	0	0	25	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	03/06/01	03/09/01
